gen,topology,specEquation,KRTTopAEquation,HOFTopAEquation,RRTopAEquation,SETTopAEquation,KRTTopPEquation,HOFTopPEquation,RRTopPEquation,SETTopPEquation,KRTAMean,HOFAMean,RRAMean,SETAMean,KRTPMean,HOFPMean,RRPMean,SETPMean,KRTAStd,HOFAStd,RRAStd,SETAStd,KRTPStd,HOFPStd,RRPStd,SETPStd,KRTAVar,HOFAVar,RRAVar,SETAVar,KRTPVar,HOFPVar,RRPVar,SETPVar,KRTAAvgAge,HOFAAvgAge,RRAAvgAge,SETAAvgAge,KRTPAvgAge,HOFPAvgAge,RRPAvgAge,SETPAvgAge,KRTTopAMean,HOFTopAMean,RRTopAMean,SETTopAMean,KRTTopPMean,HOFTopPMean,RRTopPMean,SETTopPMean,KRTTopABest,HOFTopABest,RRTopABest,SETTopABest,KRTTopPBest,HOFTopPBest,RRTopPBest,SETTopPBest,KRTTopAStd,HOFTopAStd,RRTopAStd,SETTopAStd,KRTTopPStd,HOFTopPStd,RRTopPStd,SETTopPStd,KRTTopAVar,HOFTopAVar,RRTopAVar,SETTopAVar,KRTTopPVar,HOFTopPVar,RRTopPVar,SETTopPVar,KRTATopAvgAge,HOFATopAvgAge,RRATopAvgAge,SETATopAvgAge,KRTPTopAvgAge,HOFPTopAvgAge,RRPTopAvgAge,SETPTopAvgAge,KRTATopAvgBirthGen,HOFATopAvgBirthGen,RRATopAvgBirthGen,SETATopAvgBirthGen,KRTPTopAvgBirthGen,HOFPTopAvgBirthGen,RRPTopAvgBirthGen,SETPTopAvgBirthGen,KRTATopAvgStrategy,HOFATopAvgStrategy,RRATopAvgStrategy,SETATopAvgStrategy,KRTPTopAvgStrategy,HOFPTopAvgStrategy,RRPTopAvgStrategy,SETPTopAvgStrategy,KRTATopAvgDomStrategy,HOFATopAvgDomStrategy,RRATopAvgDomStrategy,SETATopAvgDomStrategy,KRTPTopAvgDomStrategy,HOFPTopAvgDomStrategy,RRPTopAvgDomStrategy,SETPTopAvgDomStrategy
1,,((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)*7)*x)/2)+7)*9)-2)-x)*5)+5)+0)+1)*6)-5)*6),((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)*8)+1)*7)*8)-3)*5)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/1)*x)/2)+7)*9)+2)*x)*x)*5)-5)+5)-8)*x)*6),(((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-0)*7)*7)*x)/1)+7)*9)*8)*9)-x)-9)-3),(((((((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-x)-0)-9)*5)+x)-2)/5)+1)-1)+4)+1)*6)/5),((((((((((((((((((((((((((((((0/2)/x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)+0)-0)+6)*6)-6)+0)+9)+4)-2)-9)+4)+x)+x)/6),((((((((((((((((((((((((((((((x-x)/x)*0)/1)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-5)*9)-1)/5)-5)+3)*3)/1)/5)-5)-x)+1),((((((((((((((((((((((((((x-x)/x)*7)+2)-x)-9)/5)*1)/7)-2)-8)-3)*7)/7)*x)/2)-0)*9)*3)+9)+x)/6)-9)-6)+0)-6),-0.9738304223674311,-1.0093511457399333,-1.0308255968689288,-1.0205684660422438,0.054972759366441436,-0.05945540547159419,-0.0354731717671149,-0.017208539297627112,0.20442311591186005,0.16792459188240696,0.12424537987830458,0.13189039786137025,0.27929316600448195,0.24223040365079104,0.23601152023662433,0.24128692507939473,0.04572402574961933,0.030594977643918095,0.01698384729153624,0.018230712971096952,0.08061269899707256,0.059547782728111655,0.056415684841215646,0.05925448671031875,0,0,0,0,0,0,0,0,0.8406573043217165,0.4810878129422511,0.924882852318714,0.3089639495011332,0.7646257638821472,0.39517619279202437,0.3667698096908827,0.31486975900958986,0.8406573043217165,0.9999228604213666,0.9395545219596828,0.9519895223459864,0.7646257638821472,0.6703275140239738,0.5185214160820976,0.4630728513525131,NaN,0.9683842793318019,0.020748874188915564,1.1128925182485265,NaN,0.16129677225952072,0.2146091798703597,0.2095908231769942,NaN,0.9377681124569733,0.0004305157801074465,1.238529757173547,NaN,0.026016648741339687,0.046057100084628405,0.04392831316001005,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,FellTreeD|SubKD|FellTreeD|AddKD|MutateTerminalR|SubKD|DeleteNonTerminalR|AppendRandomOperationR|AddKD|SkipD,DeleteNonTerminalR|SubKD|DivKD|FellTreeD|SkipD|MultKD|DeleteNonTerminalR|SubKD|FellTreeD|FellTreeD,SubKD|AppendRandomOperationR|MutateNonTerminalR|MutateNonTerminalR|DeleteNonTerminalR|SubKD|FellTreeD|AddKD|MutateTerminalR|AppendRandomOperationR,SubKD|SkipD|MutateTerminalR|SubKD|SkipD|SkipD|SkipD|DivKD|MultKD|SkipD,DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|MultKD|DivKD|MultKD|AppendRandomOperationR|MultKD|AddKD|FellTreeD,DeleteNonTerminalR|AddKD|AddKD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|SubKD|MutateNonTerminalR,DeleteNonTerminalR|DeleteTerminalR|DivKD|MultKD|DeleteTerminalR|SubKD|SkipD|AppendRandomOperationR|SkipD|DeleteTerminalR,DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|MutateNonTerminalR|MutateNonTerminalR|MutateNonTerminalR|AddKD|MutateNonTerminalR|DivKD|MultKD,FellTreeD,FellTreeD,SubKD,SkipD,MultKD,MutateNonTerminalR,DeleteTerminalR,MutateNonTerminalR
2,,((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)*7)*x)/2)+7)*9)-2)-x)*5)+5)+0)+1)*6)-5)*6),((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)*8)+1)*7)*8)-3)*5)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/1)*x)/2)+7)*9)+2)*x)*x)*5)-5)+5)-8)*x)*6),(((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-0)*7)*7)*x)/1)+7)*9)*8)*9)-x)-9)-3),(((((((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-x)-0)-9)*5)+x)-2)/5)+1)-1)+4)+1)*6)/5),((((((((((((((((((((((((((((((0/2)/x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)+0)-0)+6)*6)-6)+0)+9)+4)-2)-9)+4)+x)+x)/6),((((((((((((((((((((((((((((((x-x)/x)*0)/1)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-5)*9)-1)/5)-5)+3)*3)/1)/5)-5)-x)+1),((((((((((((((((((((((((((x-x)/x)*7)+2)-x)-9)/5)*1)/7)-2)-8)-3)*7)/7)*x)/2)-0)*9)*3)+9)+x)/6)-9)-6)+0)-6),-0.9738304223674311,-1.0093511457399333,-1.0308255968689288,-1.0205684660422438,0.054972759366441436,-0.05945540547159419,-0.0354731717671149,-0.017208539297627112,0.20442311591186005,0.16792459188240696,0.12424537987830458,0.13189039786137025,0.27929316600448195,0.24223040365079104,0.23601152023662433,0.24128692507939473,0.04572402574961933,0.030594977643918095,0.01698384729153624,0.018230712971096952,0.08061269899707256,0.059547782728111655,0.056415684841215646,0.05925448671031875,0,0,0,0,0,0,0,0,0.8406573043217165,0.9419121034595195,0.924882852318714,0.3089639495011332,0.7901740756827779,0.39517619279202437,0.4853479431380206,0.46736983148434963,0.8406573043217165,0.9419121034595195,0.9395545219596828,0.9519895223459864,0.7901740756827779,0.6703275140239738,0.4853479431380206,0.46736983148434963,NaN,NaN,0.020748874188915564,1.1128925182485265,NaN,0.16129677225952072,NaN,NaN,NaN,NaN,0.0004305157801074465,1.238529757173547,NaN,0.026016648741339687,NaN,NaN,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,FellTreeD|SubKD|FellTreeD|AddKD|MutateTerminalR|SubKD|DeleteNonTerminalR|AppendRandomOperationR|AddKD|SkipD,DeleteTerminalR|MutateTerminalR|MultKD|MutateTerminalR|FellTreeD|AddKD|DivKD|DeleteTerminalR|MultKD|DivKD,SubKD|AppendRandomOperationR|MutateNonTerminalR|MutateNonTerminalR|DeleteNonTerminalR|SubKD|FellTreeD|AddKD|MutateTerminalR|AppendRandomOperationR,SubKD|SkipD|MutateTerminalR|SubKD|SkipD|SkipD|SkipD|DivKD|MultKD|SkipD,DivKD|MutateTerminalR|DivKD|MultKD|MultKD|SubKD|SkipD|MultKD|MutateNonTerminalR|DeleteNonTerminalR,DeleteNonTerminalR|AddKD|AddKD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|SubKD|MutateNonTerminalR,DivKD|FellTreeD|DivKD|MutateNonTerminalR|MultKD|SubKD|DeleteNonTerminalR|AddKD|DivKD|MutateNonTerminalR,DeleteNonTerminalR|AppendRandomOperationR|MutateNonTerminalR|SubKD|MutateNonTerminalR|MultKD|FellTreeD|SkipD|MutateNonTerminalR|SubKD,FellTreeD,MutateTerminalR,SubKD,SkipD,MultKD,MutateNonTerminalR,DivKD,MutateNonTerminalR
3,,((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)*7)*x)/2)+7)*9)-2)-x)*5)+5)+0)+1)*6)-5)*6),((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)*8)+1)*7)*8)-3)*5)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/1)*x)/2)+7)*9)+2)*x)*x)*5)-5)+5)-8)*x)*6),(((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-0)*7)*7)*x)/1)+7)*9)*8)*9)-x)-9)-3),(((((((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-x)-0)-9)*5)+x)-2)/5)+1)-1)+4)+1)*6)/5),((((((((((((((((((((((((((((((0/2)/x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)+0)-0)+6)*6)-6)+0)+9)+4)-2)-9)+4)+x)+x)/6),((((((((((((((((((((((((((((((x-x)/x)*0)/1)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-5)*9)-1)/5)-5)+3)*3)/1)/5)-5)-x)+1),((((((((((((((((((((((((((x-x)/x)*7)+2)-x)-9)/5)*1)/7)-2)-8)-3)*7)/7)*x)/2)-0)*9)*3)+9)+x)/6)-9)-6)+0)-6),-0.9738304223674311,-1.0093511457399333,-1.0308255968689288,-1.0205684660422438,0.054972759366441436,-0.05945540547159419,-0.0354731717671149,-0.017208539297627112,0.20442311591186005,0.16792459188240696,0.12424537987830458,0.13189039786137025,0.27929316600448195,0.24223040365079104,0.23601152023662433,0.24128692507939473,0.04572402574961933,0.030594977643918095,0.01698384729153624,0.018230712971096952,0.08061269899707256,0.059547782728111655,0.056415684841215646,0.05925448671031875,0,0,0,0,0,0,0,0,0.9163281727330788,0.9419121034595195,0.9973237709343259,0.3089639495011332,0.7901740756827779,0.5216942739216351,0.6011347813669085,0.46736983148434963,0.9163281727330788,0.9419121034595195,0.9973237709343259,0.9519895223459864,0.7901740756827779,0.8767218811766035,0.6011347813669085,0.46736983148434963,NaN,NaN,NaN,1.1128925182485265,NaN,0.502084857196845,NaN,NaN,NaN,NaN,NaN,1.238529757173547,NaN,0.25208920382637623,NaN,NaN,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,FellTreeD|SubKD|DivKD|MutateTerminalR|FellTreeD|MutateNonTerminalR|AppendRandomOperationR|AppendRandomOperationR|SkipD|AppendRandomOperationR,DeleteTerminalR|MutateTerminalR|MultKD|MutateTerminalR|FellTreeD|AddKD|DivKD|DeleteTerminalR|MultKD|DivKD,AddKD|AppendRandomOperationR|DeleteNonTerminalR|DivKD|SkipD|SubKD|AppendRandomOperationR|SkipD|DivKD|MultKD,SubKD|SkipD|MutateTerminalR|SubKD|SkipD|SkipD|SkipD|DivKD|MultKD|SkipD,DivKD|MutateTerminalR|DivKD|MultKD|MultKD|SubKD|SkipD|MultKD|MutateNonTerminalR|DeleteNonTerminalR,DeleteNonTerminalR|SkipD|SubKD|SubKD|AppendRandomOperationR|DivKD|SubKD|MutateTerminalR|DeleteNonTerminalR|MultKD,DivKD|AppendRandomOperationR|DivKD|MutateNonTerminalR|SubKD|DeleteNonTerminalR|MutateTerminalR|DeleteTerminalR|MultKD|MutateTerminalR,DeleteNonTerminalR|AppendRandomOperationR|MutateNonTerminalR|SubKD|MutateNonTerminalR|MultKD|FellTreeD|SkipD|MutateNonTerminalR|SubKD,AppendRandomOperationR,DeleteTerminalR,AppendRandomOperationR,SkipD,MultKD,SubKD,MutateTerminalR,MutateNonTerminalR
4,,((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)*7)*x)/2)+7)*9)-2)-x)*5)+5)+0)+1)*6)-5)*6),((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)*8)+1)*7)*8)-3)*5)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/1)*x)/2)+7)*9)+2)*x)*x)*5)-5)+5)-8)*x)*6),(((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-0)*7)*7)*x)/1)+7)*9)*8)*9)-x)-9)-3),(((((((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-x)-0)-9)*5)+x)-2)/5)+1)-1)+4)+1)*6)/5),((((((((((((((((((((((((((((((0/2)/x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)+0)-0)+6)*6)-6)+0)+9)+4)-2)-9)+4)+x)+x)/6),((((((((((((((((((((((((((((((x-x)/x)*0)/1)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-5)*9)-1)/5)-5)+3)*3)/1)/5)-5)-x)+1),((((((((((((((((((((((((((x-x)/x)*7)+2)-x)-9)/5)*1)/7)-2)-8)-3)*7)/7)*x)/2)-0)*9)*3)+9)+x)/6)-9)-6)+0)-6),-0.9738304223674311,-1.0093511457399333,-1.0308255968689288,-1.0205684660422438,0.054972759366441436,-0.05945540547159419,-0.0354731717671149,-0.017208539297627112,0.20442311591186005,0.16792459188240696,0.12424537987830458,0.13189039786137025,0.27929316600448195,0.24223040365079104,0.23601152023662433,0.24128692507939473,0.04572402574961933,0.030594977643918095,0.01698384729153624,0.018230712971096952,0.08061269899707256,0.059547782728111655,0.056415684841215646,0.05925448671031875,0,0,0,0,0,0,0,0,0.9696197724890482,0.9419121034595195,0.9973237709343259,0.3089639495011332,0.7901740756827779,0.5216942739216351,0.6011347813669085,0.46736983148434963,0.9696197724890482,0.9419121034595195,0.9973237709343259,0.9519895223459864,0.7901740756827779,0.8767218811766035,0.6011347813669085,0.46736983148434963,NaN,NaN,NaN,1.1128925182485265,NaN,0.502084857196845,NaN,NaN,NaN,NaN,NaN,1.238529757173547,NaN,0.25208920382637623,NaN,NaN,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AddKD|AddKD|AddKD|MutateTerminalR|SkipD|MutateTerminalR|SubKD|AddKD|AppendRandomOperationR|MutateNonTerminalR,DeleteTerminalR|MutateTerminalR|MultKD|MutateTerminalR|FellTreeD|AddKD|DivKD|DeleteTerminalR|MultKD|DivKD,AddKD|AppendRandomOperationR|DeleteNonTerminalR|DivKD|SkipD|SubKD|AppendRandomOperationR|SkipD|DivKD|MultKD,SubKD|SkipD|MutateTerminalR|SubKD|SkipD|SkipD|SkipD|DivKD|MultKD|SkipD,DivKD|MutateTerminalR|DivKD|MultKD|MultKD|SubKD|SkipD|MultKD|MutateNonTerminalR|DeleteNonTerminalR,DeleteNonTerminalR|SkipD|SubKD|SubKD|AppendRandomOperationR|DivKD|SubKD|MutateTerminalR|DeleteNonTerminalR|MultKD,DivKD|AppendRandomOperationR|DivKD|MutateNonTerminalR|SubKD|DeleteNonTerminalR|MutateTerminalR|DeleteTerminalR|MultKD|MutateTerminalR,DeleteNonTerminalR|AppendRandomOperationR|MutateNonTerminalR|SubKD|MutateNonTerminalR|MultKD|FellTreeD|SkipD|MutateNonTerminalR|SubKD,AddKD,DivKD,AppendRandomOperationR,SkipD,MultKD,SubKD,DivKD,MutateNonTerminalR
5,,((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)*7)*x)/2)+7)*9)-2)-x)*5)+5)+0)+1)*6)-5)*6),((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)*8)+1)*7)*8)-3)*5)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/1)*x)/2)+7)*9)+2)*x)*x)*5)-5)+5)-8)*x)*6),(((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-0)*7)*7)*x)/1)+7)*9)*8)*9)-x)-9)-3),(((((((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-x)-0)-9)*5)+x)-2)/5)+1)-1)+4)+1)*6)/5),((((((((((((((((((((((((((((((0/2)/x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)+0)-0)+6)*6)-6)+0)+9)+4)-2)-9)+4)+x)+x)/6),((((((((((((((((((((((((((((((x-x)/x)*0)/1)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-5)*9)-1)/5)-5)+3)*3)/1)/5)-5)-x)+1),((((((((((((((((((((((((((x-x)/x)*7)+2)-x)-9)/5)*1)/7)-2)-8)-3)*7)/7)*x)/2)-0)*9)*3)+9)+x)/6)-9)-6)+0)-6),-0.9738304223674311,-1.0093511457399333,-1.0308255968689288,-1.0205684660422438,0.054972759366441436,-0.05945540547159419,-0.0354731717671149,-0.017208539297627112,0.20442311591186005,0.16792459188240696,0.12424537987830458,0.13189039786137025,0.27929316600448195,0.24223040365079104,0.23601152023662433,0.24128692507939473,0.04572402574961933,0.030594977643918095,0.01698384729153624,0.018230712971096952,0.08061269899707256,0.059547782728111655,0.056415684841215646,0.05925448671031875,0,0,0,0,0,0,0,0,0.9744730094450843,0.9419121034595195,0.9973237709343259,0.3089639495011332,0.7901740756827779,0.5216942739216351,0.6011347813669085,0.46736983148434963,0.9744730094450843,0.9419121034595195,0.9973237709343259,0.9519895223459864,0.7901740756827779,0.8767218811766035,0.6011347813669085,0.46736983148434963,NaN,NaN,NaN,1.1128925182485265,NaN,0.502084857196845,NaN,NaN,NaN,NaN,NaN,1.238529757173547,NaN,0.25208920382637623,NaN,NaN,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AddKD|AppendRandomOperationR|AddKD|SkipD|AppendRandomOperationR|AppendRandomOperationR|SubKD|DivKD|FellTreeD|MultKD,DeleteTerminalR|MutateTerminalR|MultKD|MutateTerminalR|FellTreeD|AddKD|DivKD|DeleteTerminalR|MultKD|DivKD,AddKD|AppendRandomOperationR|DeleteNonTerminalR|DivKD|SkipD|SubKD|AppendRandomOperationR|SkipD|DivKD|MultKD,SubKD|SkipD|MutateTerminalR|SubKD|SkipD|SkipD|SkipD|DivKD|MultKD|SkipD,DivKD|MutateTerminalR|DivKD|MultKD|MultKD|SubKD|SkipD|MultKD|MutateNonTerminalR|DeleteNonTerminalR,DeleteNonTerminalR|SkipD|SubKD|SubKD|AppendRandomOperationR|DivKD|SubKD|MutateTerminalR|DeleteNonTerminalR|MultKD,DivKD|AppendRandomOperationR|DivKD|MutateNonTerminalR|SubKD|DeleteNonTerminalR|MutateTerminalR|DeleteTerminalR|MultKD|MutateTerminalR,DeleteNonTerminalR|AppendRandomOperationR|MutateNonTerminalR|SubKD|MutateNonTerminalR|MultKD|FellTreeD|SkipD|MutateNonTerminalR|SubKD,AppendRandomOperationR,DeleteTerminalR,AppendRandomOperationR,SkipD,MultKD,SubKD,MutateTerminalR,MutateNonTerminalR
6,,((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)*7)*x)/2)+7)*9)-2)-x)*5)+5)+0)+1)*6)-5)*6),((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)*8)+1)*7)*8)-3)*5)*9),(((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-3)*7)/1)*x)/2)+7)*9)+2)*x)*x)*5)-5)+5)-8)*x)*6),(((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-2)-8)-0)*7)*7)*x)/1)+7)*9)*8)*9)-x)-9)-3),(((((((((((((((((((((((((((((((x-x)/x)*0)/2)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-x)-0)-9)*5)+x)-2)/5)+1)-1)+4)+1)*6)/5),((((((((((((((((((((((((((((((0/2)/x)-9)/5)/8)/7)-2)-8)-3)*7)/7)*x)/2)+7)*9)-0)+0)-0)+6)*6)-6)+0)+9)+4)-2)-9)+4)+x)+x)/6),((((((((((((((((((((((((((((((x-x)/x)*0)/1)-x)-9)/5)/8)/7)-0)-8)-3)*7)/7)*x)/2)+7)*9)-5)*9)-1)/5)-5)+3)*3)/1)/5)-5)-x)+1),((((((((((((((((((((((((((x-x)/x)*7)+2)-x)-9)/5)*1)/7)-2)-8)-3)*7)/7)*x)/2)-0)*9)*3)+9)+x)/6)-9)-6)+0)-6),-0.9738304223674311,-1.0093511457399333,-1.0308255968689288,-1.0205684660422438,0.054972759366441436,-0.05945540547159419,-0.0354731717671149,-0.017208539297627112,0.20442311591186005,0.16792459188240696,0.12424537987830458,0.13189039786137025,0.27929316600448195,0.24223040365079104,0.23601152023662433,0.24128692507939473,0.04572402574961933,0.030594977643918095,0.01698384729153624,0.018230712971096952,0.08061269899707256,0.059547782728111655,0.056415684841215646,0.05925448671031875,0,0,0,0,0,0,0,0,0.9964001475857251,0.9872701115320506,0.9973237709343259,0.3089639495011332,0.7901740756827779,0.5216942739216351,0.6011347813669085,0.46736983148434963,0.9964001475857251,0.9872701115320506,0.9973237709343259,0.9519895223459864,0.7901740756827779,0.8767218811766035,0.6011347813669085,0.46736983148434963,NaN,NaN,NaN,1.1128925182485265,NaN,0.502084857196845,NaN,NaN,NaN,NaN,NaN,1.238529757173547,NaN,0.25208920382637623,NaN,NaN,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,MutateNonTerminalR|AddKD|AddKD|MutateTerminalR|SkipD|AppendRandomOperationR|FellTreeD|FellTreeD|MutateNonTerminalR|AppendRandomOperationR,FellTreeD|MutateTerminalR|MutateNonTerminalR|SubKD|MutateTerminalR|AppendRandomOperationR|DeleteTerminalR|MultKD|DeleteTerminalR|DivKD,AddKD|AppendRandomOperationR|DeleteNonTerminalR|DivKD|SkipD|SubKD|AppendRandomOperationR|SkipD|DivKD|MultKD,SubKD|SkipD|MutateTerminalR|SubKD|SkipD|SkipD|SkipD|DivKD|MultKD|SkipD,DivKD|MutateTerminalR|DivKD|MultKD|MultKD|SubKD|SkipD|MultKD|MutateNonTerminalR|DeleteNonTerminalR,DeleteNonTerminalR|SkipD|SubKD|SubKD|AppendRandomOperationR|DivKD|SubKD|MutateTerminalR|DeleteNonTerminalR|MultKD,DivKD|AppendRandomOperationR|DivKD|MutateNonTerminalR|SubKD|DeleteNonTerminalR|MutateTerminalR|DeleteTerminalR|MultKD|MutateTerminalR,DeleteNonTerminalR|AppendRandomOperationR|MutateNonTerminalR|SubKD|MutateNonTerminalR|MultKD|FellTreeD|SkipD|MutateNonTerminalR|SubKD,AppendRandomOperationR,DeleteTerminalR,DivKD,SkipD,MultKD,SubKD,MutateTerminalR,MutateNonTerminalR
