gen,specEquation,specEquationLen,iVarCount,polDeg,KRTTopAEquationIS,KRTTopAEquationPDIS,HOFTopAEquationIS,HoFTopAEquationPDIS,RRTopAEquationIS,RRTopAEquationPDIS,SETTopAEquationIS,SETTopAEquationPDIS,KRTTopPEquationIS,KRTTopPEquationPDIS,HOFTopPEquationIS,HoFTopPEquationPDIS,RRTopPEquationIS,RRTopPEquationPDIS,SETTopPEquationIS,SETTopPEquationPDIS,KRTTopABestFitIS,HoFTopABestFitIS,RRTTopABestFitIS,SETTopABestFitIS,KRTTopPBestFitIS,HoFTopPBestFitIS,RRTTopPBestFitIS,SETTopPBestFitIS,KRTTopABirthGenIS,HoFTopABirthGenIS,RRTTopABirthGenIS,SETTopABirthGenIS,KRTTopPBirthGenIS,HoFTopPBirthGenIS,RRTTopPBirthGenIS,SETTopPBirthGenIS,KRTTopAAgeIS,HoFTopAAgeIS,RRTTopAAgeIS,SETTopAAgeIS,KRTTopPAgeIS,HoFTopPAgeIS,RRTTopPAgeIS,SETTopPAgeIS,KRTTopAStratIS,HoFTopAStratIS,RRTTopAStratIS,SETTopAStratIS,KRTTopPStratIS,HoFTopPStratIS,RRTTopPStratIS,SETTopPStratIS,KRTAMeanIS,HOFAMeanIS,RRAMeanIS,SETAMeanIS,KRTPMeanIS,HOFPMeanIS,RRPMeanIS,SETPMeanIS,KRTAStdIS,HOFAStdIS,RRAStdIS,SETAStdIS,KRTPStdIS,HOFPStdIS,RRPStdIS,SETPStdIS,KRTAVarIS,HOFAVarIS,RRAVarIS,SETAVarIS,KRTPVarIS,HOFPVarIS,RRPVarIS,SETPVarIS,KRTAAvgAgeIS,HOFAAvgAgeIS,RRAAvgAgeIS,SETAAvgAgeIS,KRTPAvgAgeIS,HOFPAvgAgeIS,RRPAvgAgeIS,SETPAvgAgeIS,KRTTopAAvgBirthGenIS,HOFTopAAvgBirthGenIS,RRTopAAvgBirthGenIS,SETTopAAvgBirthGenIS,KRTTopPAvgBirthGenIS,HOFTopPAvgBirthGenIS,RRTopPAvgBirthGenIS,SETTopPAvgBirthGenIS,KRTTopAntagonistNoCIS,HOFTopAntagonistNoCIS,RRTopAntagonistNoCIS,SETTopAntagonistNoCIS,KRTTopProtagonistNoCIS,HOFTopProtagonistNoCIS,RRTopProtagonistNoCIS,SETTopProtagonistNoCIS,KRTTopStratArrInSim,KRTTopStratArrInSim,KRTTopStratArrInSim,KRTTopAStratArrInSim,KRTTopPStratArrInSim,KRTTopPStratArrInSim,KRTopPStratArrInSim,KRTTopPStratArrSim,KRTAAvgAgeIG,HOFAAvgAgeIG,RRAAvgAgeIG,SETAAvgAgeIG,KRTPAvgAgeIG,HOFPAvgAgeIG,RRPAvgAgeIG,SETPAvgAgeIG,KRTTopAMeanIG,HOFTopAMeanIG,RRTopAMeanIG,SETTopAMeanIG,KRTTopPMeanIG,HOFTopPMeanIG,RRTopPMeanIG,SETTopPMeanIG,KRTAMeanIG,HOFAMeanIG,RRAMeanIG,SETAMeanIG,KRTPMeanIG,HOFPMeanIG,RRPMeanIG,SETPMeanIG,KRTTopABestIG,HOFTopABestIG,RRTopABestIG,SETTopABestIG,KRTTopPBestIG,HOFTopPBestIG,RRTopPBestIG,SETTopPBestIG,KRTTopAStdIG,HOFTopAStdIG,RRTopAStdIG,SETTopAStdIG,KRTTopPStdIG,HOFTopPStdIG,RRTopPStdIG,SETTopPStdIG,KRTTopAVarIG,HOFTopAVarIG,RRTopAVarIG,SETTopAVarIG,KRTTopPVarIG,HOFTopPVarIG,RRTopPVarIG,SETTopPVarIG,KRTATopAvgAgeIG,HOFATopAvgAgeIG,RRATopAvgAgeIG,SETATopAvgAgeIG,KRTPTopAvgAgeIG,HOFPTopAvgAgeIG,RRPTopAvgAgeIG,SETPTopAvgAgeIG,KRTATopAvgBirthGenIG,HOFATopAvgBirthGenIG,RRATopAvgBirthGenIG,SETATopAvgBirthGenIG,KRTPTopAvgBirthGenIG,HOFPTopAvgBirthGenIG,RRPTopAvgBirthGenIG,SETPTopAvgBirthGenIG,KRTATopAvgStrategyIG,HOFATopAvgStrategyIG,RRATopAvgStrategyIG,SETATopAvgStrategyIG,KRTPTopAvgStrategyIG,HOFPTopAvgStrategyIG,RRPTopAvgStrategyIG,SETPTopAvgStrategyIG,KRTATopAvgDomStrategyIG,HOFATopAvgDomStrategyIG,RRATopAvgDomStrategyIG,SETATopAvgDomStrategyIG,KRTPTopAvgDomStrategyIG,HOFPTopAvgDomStrategyIG,RRPTopAvgDomStrategyIG,SETPTopAvgDomStrategyIG
1,(((((1+9)*x)+2)*5)*0),10,1,0,((((((((2/x)*1)+0)+x)*1)+3)-x)-x),-1,((((((0+x)-9)/x)*x)-1)*x),1,(((0/x)-x)*x),0,((((((((((((0*0)*8)-x)*x)/x)-x)/6)-5)*6)+6)/x)+x),-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SkipD|SubKD|MutateTerminalR|SubCD|FellTreeD|FellTreeD|DivCD|AppendRandomOperationR|AddKD|MultKD|AppendRandomOperationR|SubCD|MultKD|DivKD|SubCD,AddCD|MutateTerminalR|MultKD|SkipD|MultCD|AddKD|FellTreeD|AppendRandomOperationR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubKD|SubKD|MultKD|DivKD,SubKD|FellTreeD|DivCD|AddKD|DeleteTerminalR|DeleteNonTerminalR|SkipD|SubCD|MutateTerminalR|MultCD|DeleteNonTerminalR|DivKD|DivKD|DeleteNonTerminalR|MultKD,AppendRandomOperationR|MutateTerminalR|DivKD|SubKD|SubCD|AddKD|AddCD|FellTreeD|SubKD|AddKD|DeleteNonTerminalR|FellTreeD|FellTreeD|AddKD|AddCD,AppendRandomOperationR|FellTreeD|SubCD|SubCD|DeleteTerminalR|SkipD|MultCD|AddKD|MutateTerminalR|MultCD|SubKD|MutateTerminalR|AddKD|DeleteNonTerminalR|FellTreeD,AppendRandomOperationR|AppendRandomOperationR|SubKD|AddCD|DeleteNonTerminalR|FellTreeD|FellTreeD|SubCD|FellTreeD|AddCD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|DeleteTerminalR|SubKD,SubKD|SubKD|SubCD|DeleteNonTerminalR|DivCD|MutateTerminalR|SubCD|FellTreeD|AppendRandomOperationR|MultCD|SubKD|DivCD|FellTreeD|MutateTerminalR|DeleteNonTerminalR,MutateTerminalR|MultCD|DeleteNonTerminalR|DeleteTerminalR|MutateNonTerminalR|AddKD|DivCD|DivCD|FellTreeD|AddCD|SubKD|MultCD|AddKD|MultKD|DeleteTerminalR,0.27801041666666676,0.2958072916666667,0.11640625,0.28886224883651324,-0.49609375,-0.47235270182291667,-0.5981868489583333,-0.5814637714557308,0.3435544768300803,0.14905232082296646,0.09617303119965523,0.15219420904570533,0.23711478292623292,0.18380726405715708,0.06342676735478397,0.10428099711490449,0.15598673941798938,0.046073561976195644,0.019492627502118463,0.035029187725581626,0.08809249338624335,0.08401837374167476,0.01281103830488901,0.023644872778440962,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,147.52364583333335,138.31,147.536875,147.53385416666666,147.52394871794863,138.2585641025641,147.54133333333323,147.53287179487165,5,64,64,39,5,64,64,47,,,,,,,,,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,1,1,1,1,1,1,1,1,0.29375,0.2841796875,0.150146484375,0.28443073193894386,-0.69375,-0.489501953125,-0.663330078125,-0.6162086837395535,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SkipD|SubKD|MutateTerminalR|SubCD|FellTreeD|FellTreeD|DivCD|AppendRandomOperationR|AddKD|MultKD|AppendRandomOperationR|SubCD|MultKD|DivKD|SubCD,AddCD|MutateTerminalR|MultKD|SkipD|MultCD|AddKD|FellTreeD|AppendRandomOperationR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubKD|SubKD|MultKD|DivKD,SubKD|FellTreeD|DivCD|AddKD|DeleteTerminalR|DeleteNonTerminalR|SkipD|SubCD|MutateTerminalR|MultCD|DeleteNonTerminalR|DivKD|DivKD|DeleteNonTerminalR|MultKD,AppendRandomOperationR|MutateTerminalR|DivKD|SubKD|SubCD|AddKD|AddCD|FellTreeD|SubKD|AddKD|DeleteNonTerminalR|FellTreeD|FellTreeD|AddKD|AddCD,AppendRandomOperationR|FellTreeD|SubCD|SubCD|DeleteTerminalR|SkipD|MultCD|AddKD|MutateTerminalR|MultCD|SubKD|MutateTerminalR|AddKD|DeleteNonTerminalR|FellTreeD,AppendRandomOperationR|AppendRandomOperationR|SubKD|AddCD|DeleteNonTerminalR|FellTreeD|FellTreeD|SubCD|FellTreeD|AddCD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|DeleteTerminalR|SubKD,SubKD|SubKD|SubCD|DeleteNonTerminalR|DivCD|MutateTerminalR|SubCD|FellTreeD|AppendRandomOperationR|MultCD|SubKD|DivCD|FellTreeD|MutateTerminalR|DeleteNonTerminalR,MutateTerminalR|MultCD|DeleteNonTerminalR|DeleteTerminalR|MutateNonTerminalR|AddKD|DivCD|DivCD|FellTreeD|AddCD|SubKD|MultCD|AddKD|MultKD|DeleteTerminalR,SubCD,DeleteNonTerminalR,DeleteNonTerminalR,FellTreeD,SubCD,FellTreeD,SubKD,MultCD
2,(((((1+9)*x)+2)*5)*0),10,1,0,((((((((2/x)*1)+0)+x)*1)+3)-x)-x),-1,((((((0+x)-9)/x)*x)-1)*x),1,(((0/x)-x)*x),0,((((((((((((0*0)*8)-x)*x)/x)-x)/6)-5)*6)+6)/x)+x),-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SkipD|SubKD|MutateTerminalR|SubCD|FellTreeD|FellTreeD|DivCD|AppendRandomOperationR|AddKD|MultKD|AppendRandomOperationR|SubCD|MultKD|DivKD|SubCD,AddCD|MutateTerminalR|MultKD|SkipD|MultCD|AddKD|FellTreeD|AppendRandomOperationR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubKD|SubKD|MultKD|DivKD,SubKD|FellTreeD|DivCD|AddKD|DeleteTerminalR|DeleteNonTerminalR|SkipD|SubCD|MutateTerminalR|MultCD|DeleteNonTerminalR|DivKD|DivKD|DeleteNonTerminalR|MultKD,AppendRandomOperationR|MutateTerminalR|DivKD|SubKD|SubCD|AddKD|AddCD|FellTreeD|SubKD|AddKD|DeleteNonTerminalR|FellTreeD|FellTreeD|AddKD|AddCD,AppendRandomOperationR|FellTreeD|SubCD|SubCD|DeleteTerminalR|SkipD|MultCD|AddKD|MutateTerminalR|MultCD|SubKD|MutateTerminalR|AddKD|DeleteNonTerminalR|FellTreeD,AppendRandomOperationR|AppendRandomOperationR|SubKD|AddCD|DeleteNonTerminalR|FellTreeD|FellTreeD|SubCD|FellTreeD|AddCD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|DeleteTerminalR|SubKD,SubKD|SubKD|SubCD|DeleteNonTerminalR|DivCD|MutateTerminalR|SubCD|FellTreeD|AppendRandomOperationR|MultCD|SubKD|DivCD|FellTreeD|MutateTerminalR|DeleteNonTerminalR,MutateTerminalR|MultCD|DeleteNonTerminalR|DeleteTerminalR|MutateNonTerminalR|AddKD|DivCD|DivCD|FellTreeD|AddCD|SubKD|MultCD|AddKD|MultKD|DeleteTerminalR,0.27801041666666676,0.2958072916666667,0.11640625,0.28886224883651324,-0.49609375,-0.47235270182291667,-0.5981868489583333,-0.5814637714557308,0.3435544768300803,0.14905232082296646,0.09617303119965523,0.15219420904570533,0.23711478292623292,0.18380726405715708,0.06342676735478397,0.10428099711490449,0.15598673941798938,0.046073561976195644,0.019492627502118463,0.035029187725581626,0.08809249338624335,0.08401837374167476,0.01281103830488901,0.023644872778440962,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,147.52364583333335,138.31,147.536875,147.53385416666666,147.52394871794863,138.2585641025641,147.54133333333323,147.53287179487165,5,64,64,39,5,64,64,47,,,,,,,,,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,1,1,1,1,1,1,1,1,0.746875,0.654052734375,0.646484375,0.7422744444908126,-0.8,0.021240234375,-0.0966796875,0.037407971477627575,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,SkipD|MultCD|AppendRandomOperationR|SubCD|SubCD|FellTreeD|SubCD|AppendRandomOperationR|AddKD|MultKD|AppendRandomOperationR|SkipD|MultKD|MutateTerminalR|SubCD,AddCD|MutateTerminalR|MultKD|SkipD|MultCD|AddKD|FellTreeD|AppendRandomOperationR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubKD|SubKD|MultKD|DivKD,SkipD|AppendRandomOperationR|SubKD|DeleteTerminalR|MutateTerminalR|DeleteNonTerminalR|DivKD|AppendRandomOperationR|MutateNonTerminalR|FellTreeD|MutateNonTerminalR|AppendRandomOperationR|SubKD|SubKD|MutateNonTerminalR,SubCD|DeleteNonTerminalR|SubKD|SubKD|AddKD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|MultCD|SubKD|FellTreeD|SubCD|MultKD,MultCD|MultKD|SubCD|MultCD|MultKD|FellTreeD|DeleteTerminalR|AppendRandomOperationR|SubKD|SkipD|DivCD|MutateTerminalR|SubCD|DivCD|AddCD,DeleteTerminalR|DivKD|MutateTerminalR|SkipD|DeleteNonTerminalR|SubKD|DivCD|MutateNonTerminalR|DeleteTerminalR|AddCD|FellTreeD|DeleteTerminalR|MutateTerminalR|AddKD|SubCD,SkipD|SubKD|SubCD|DeleteNonTerminalR|DivCD|MutateTerminalR|AppendRandomOperationR|FellTreeD|AppendRandomOperationR|MultCD|SubKD|DeleteNonTerminalR|MultCD|MultCD|SkipD,MultCD|DivKD|MultCD|AddCD|MutateNonTerminalR|MutateTerminalR|MultKD|MutateNonTerminalR|FellTreeD|SubKD|DeleteTerminalR|AddCD|DeleteNonTerminalR|AddKD|SkipD,SubCD,DeleteNonTerminalR,MutateNonTerminalR,DeleteNonTerminalR,DivCD,DeleteTerminalR,MultCD,MultCD
3,(((((1+9)*x)+2)*5)*0),10,1,0,((((((((2/x)*1)+0)+x)*1)+3)-x)-x),-1,((((((0+x)-9)/x)*x)-1)*x),1,(((0/x)-x)*x),0,((((((((((((0*0)*8)-x)*x)/x)-x)/6)-5)*6)+6)/x)+x),-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SkipD|SubKD|MutateTerminalR|SubCD|FellTreeD|FellTreeD|DivCD|AppendRandomOperationR|AddKD|MultKD|AppendRandomOperationR|SubCD|MultKD|DivKD|SubCD,AddCD|MutateTerminalR|MultKD|SkipD|MultCD|AddKD|FellTreeD|AppendRandomOperationR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubKD|SubKD|MultKD|DivKD,SubKD|FellTreeD|DivCD|AddKD|DeleteTerminalR|DeleteNonTerminalR|SkipD|SubCD|MutateTerminalR|MultCD|DeleteNonTerminalR|DivKD|DivKD|DeleteNonTerminalR|MultKD,AppendRandomOperationR|MutateTerminalR|DivKD|SubKD|SubCD|AddKD|AddCD|FellTreeD|SubKD|AddKD|DeleteNonTerminalR|FellTreeD|FellTreeD|AddKD|AddCD,AppendRandomOperationR|FellTreeD|SubCD|SubCD|DeleteTerminalR|SkipD|MultCD|AddKD|MutateTerminalR|MultCD|SubKD|MutateTerminalR|AddKD|DeleteNonTerminalR|FellTreeD,AppendRandomOperationR|AppendRandomOperationR|SubKD|AddCD|DeleteNonTerminalR|FellTreeD|FellTreeD|SubCD|FellTreeD|AddCD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|DeleteTerminalR|SubKD,SubKD|SubKD|SubCD|DeleteNonTerminalR|DivCD|MutateTerminalR|SubCD|FellTreeD|AppendRandomOperationR|MultCD|SubKD|DivCD|FellTreeD|MutateTerminalR|DeleteNonTerminalR,MutateTerminalR|MultCD|DeleteNonTerminalR|DeleteTerminalR|MutateNonTerminalR|AddKD|DivCD|DivCD|FellTreeD|AddCD|SubKD|MultCD|AddKD|MultKD|DeleteTerminalR,0.27801041666666676,0.2958072916666667,0.11640625,0.28886224883651324,-0.49609375,-0.47235270182291667,-0.5981868489583333,-0.5814637714557308,0.3435544768300803,0.14905232082296646,0.09617303119965523,0.15219420904570533,0.23711478292623292,0.18380726405715708,0.06342676735478397,0.10428099711490449,0.15598673941798938,0.046073561976195644,0.019492627502118463,0.035029187725581626,0.08809249338624335,0.08401837374167476,0.01281103830488901,0.023644872778440962,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,147.52364583333335,138.31,147.536875,147.53385416666666,147.52394871794863,138.2585641025641,147.54133333333323,147.53287179487165,5,64,64,39,5,64,64,47,,,,,,,,,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,1,1,1,1,1,1,1,1,0.578125,0.67822265625,0.632080078125,0.9341488445632468,-0.559375,-0.07470703125,-0.13134765625,0.11505254084185063,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,1,0,0,0,1,1,0,SkipD|AddCD|FellTreeD|MultCD|AppendRandomOperationR|SubCD|AddKD|AddCD|MultCD|DeleteTerminalR|AddKD|DeleteTerminalR|DeleteNonTerminalR|MultKD|MutateTerminalR,AddCD|MutateTerminalR|MultKD|SkipD|MutateNonTerminalR|AddKD|FellTreeD|AppendRandomOperationR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteTerminalR|SkipD|SubKD|MultKD|DivKD,MultCD|AddKD|MultKD|MultCD|SubCD|DeleteTerminalR|AppendRandomOperationR|AddCD|SkipD|DeleteNonTerminalR|AppendRandomOperationR|MultCD|DeleteNonTerminalR|FellTreeD|DivKD,SubCD|DeleteNonTerminalR|SubKD|SubKD|AddKD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|MultCD|SubKD|FellTreeD|SubCD|MultKD,MultCD|MutateTerminalR|SubCD|MutateNonTerminalR|AppendRandomOperationR|SubKD|DivKD|AppendRandomOperationR|DivKD|DeleteTerminalR|FellTreeD|MultCD|SubCD|SkipD|MutateTerminalR,AppendRandomOperationR|AppendRandomOperationR|SubKD|AddCD|DeleteNonTerminalR|FellTreeD|DeleteNonTerminalR|SubCD|MutateTerminalR|AddCD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|DeleteTerminalR|SubKD,AddCD|SkipD|AppendRandomOperationR|DeleteNonTerminalR|DivCD|SkipD|AppendRandomOperationR|FellTreeD|DeleteNonTerminalR|SubKD|DivCD|DivKD|FellTreeD|AppendRandomOperationR|SkipD,AddCD|AppendRandomOperationR|MutateTerminalR|MultKD|AddKD|MultCD|DeleteTerminalR|DeleteNonTerminalR|MutateTerminalR|MutateTerminalR|MultCD|MultCD|AppendRandomOperationR|SkipD|MultKD,AddKD,MultKD,MultCD,DeleteNonTerminalR,MultCD,MutateTerminalR,SkipD,MutateTerminalR
4,(((((1+9)*x)+2)*5)*0),10,1,0,((((((((2/x)*1)+0)+x)*1)+3)-x)-x),-1,((((((0+x)-9)/x)*x)-1)*x),1,(((0/x)-x)*x),0,((((((((((((0*0)*8)-x)*x)/x)-x)/6)-5)*6)+6)/x)+x),-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SkipD|SubKD|MutateTerminalR|SubCD|FellTreeD|FellTreeD|DivCD|AppendRandomOperationR|AddKD|MultKD|AppendRandomOperationR|SubCD|MultKD|DivKD|SubCD,AddCD|MutateTerminalR|MultKD|SkipD|MultCD|AddKD|FellTreeD|AppendRandomOperationR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubKD|SubKD|MultKD|DivKD,SubKD|FellTreeD|DivCD|AddKD|DeleteTerminalR|DeleteNonTerminalR|SkipD|SubCD|MutateTerminalR|MultCD|DeleteNonTerminalR|DivKD|DivKD|DeleteNonTerminalR|MultKD,AppendRandomOperationR|MutateTerminalR|DivKD|SubKD|SubCD|AddKD|AddCD|FellTreeD|SubKD|AddKD|DeleteNonTerminalR|FellTreeD|FellTreeD|AddKD|AddCD,AppendRandomOperationR|FellTreeD|SubCD|SubCD|DeleteTerminalR|SkipD|MultCD|AddKD|MutateTerminalR|MultCD|SubKD|MutateTerminalR|AddKD|DeleteNonTerminalR|FellTreeD,AppendRandomOperationR|AppendRandomOperationR|SubKD|AddCD|DeleteNonTerminalR|FellTreeD|FellTreeD|SubCD|FellTreeD|AddCD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|DeleteTerminalR|SubKD,SubKD|SubKD|SubCD|DeleteNonTerminalR|DivCD|MutateTerminalR|SubCD|FellTreeD|AppendRandomOperationR|MultCD|SubKD|DivCD|FellTreeD|MutateTerminalR|DeleteNonTerminalR,MutateTerminalR|MultCD|DeleteNonTerminalR|DeleteTerminalR|MutateNonTerminalR|AddKD|DivCD|DivCD|FellTreeD|AddCD|SubKD|MultCD|AddKD|MultKD|DeleteTerminalR,0.27801041666666676,0.2958072916666667,0.11640625,0.28886224883651324,-0.49609375,-0.47235270182291667,-0.5981868489583333,-0.5814637714557308,0.3435544768300803,0.14905232082296646,0.09617303119965523,0.15219420904570533,0.23711478292623292,0.18380726405715708,0.06342676735478397,0.10428099711490449,0.15598673941798938,0.046073561976195644,0.019492627502118463,0.035029187725581626,0.08809249338624335,0.08401837374167476,0.01281103830488901,0.023644872778440962,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,147.52364583333335,138.31,147.536875,147.53385416666666,147.52394871794863,138.2585641025641,147.54133333333323,147.53287179487165,5,64,64,39,5,64,64,47,,,,,,,,,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,0.9822916666666667,0.9511979166666666,0.9696354166666666,0.9727604166666667,1,1,1,1,1,1,1,1,0.571875,0.974365234375,0.726806640625,0.9596332672963107,-0.46562499999999996,0.87841796875,0.052734375,0.9797794117647058,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,0,0,1,1,1,0,0,2,2,DeleteTerminalR|MultKD|MutateTerminalR|SubCD|SubCD|FellTreeD|DivKD|AppendRandomOperationR|AddKD|AppendRandomOperationR|AppendRandomOperationR|SkipD|MultKD|DivKD|SubCD,AddCD|MutateTerminalR|MultKD|SkipD|MutateNonTerminalR|AddKD|FellTreeD|AppendRandomOperationR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteTerminalR|SkipD|SubKD|MultKD|DivKD,SkipD|AppendRandomOperationR|SubKD|DeleteTerminalR|MutateTerminalR|DeleteNonTerminalR|DivKD|AppendRandomOperationR|MutateNonTerminalR|FellTreeD|MutateNonTerminalR|AppendRandomOperationR|DivKD|SubKD|AddKD,SubCD|DeleteNonTerminalR|SubKD|SubKD|AddKD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|MultCD|SubKD|FellTreeD|SubCD|MultKD,MultCD|MutateTerminalR|SubCD|MutateNonTerminalR|AppendRandomOperationR|SubKD|DivKD|AppendRandomOperationR|DivKD|DeleteTerminalR|FellTreeD|MultCD|SubCD|SkipD|MutateTerminalR,AppendRandomOperationR|AppendRandomOperationR|SubKD|AddCD|DeleteNonTerminalR|FellTreeD|DeleteNonTerminalR|SubCD|MutateTerminalR|AddCD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|DeleteTerminalR|SubKD,AddCD|SubKD|AppendRandomOperationR|AddKD|MultKD|FellTreeD|SkipD|DivKD|AppendRandomOperationR|AddCD|SkipD|MultKD|SubCD|AddCD|DeleteNonTerminalR,SubKD|DeleteTerminalR|MultCD|SubCD|FellTreeD|DeleteTerminalR|SubCD|SkipD|MultCD|MutateNonTerminalR|DivCD|SubKD|AppendRandomOperationR|FellTreeD|SkipD,AppendRandomOperationR,DeleteNonTerminalR,AppendRandomOperationR,DeleteNonTerminalR,AppendRandomOperationR,MutateTerminalR,AddCD,DeleteTerminalR
